Age,Gender,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Discount Percentage,Customer Income Level,Item Price
27,1,0,48.53,26,0,7,2,2.6,1,3,1,1,6,3,0,16.63995045,2,45.69
56,1,0,95.93,7,0,2,1,3.4,1,4,1,1,18,5,3,18.56611587,1,87.61
30,1,1,42.74,32,1,10,3,3.7,1,0,1,1,34,5,1,12.1635313,2,39.12
49,1,3,152.26,31,1,24,0,4.5,1,3,1,1,26,2,4,19.77083151,1,148.42
58,1,1,87.5,5,1,9,3,3.7,1,3,1,1,50,4,6,5.762506248,2,79.69
57,1,1,86.8,7,3,22,0,3.3,1,3,1,1,40,0,4,5.933704719,1,84.04
60,1,2,140.98,43,1,8,1,4.7,1,4,1,1,24,1,5,25.56501402,2,137.68
69,1,0,17.04,6,1,23,1,2.7,1,4,1,1,33,4,0,14.00476604,0,16.83
70,1,1,37.2,29,1,6,1,4.6,1,3,1,1,19,2,2,8.176512816,2,36.65
53,1,0,23.94,47,1,9,3,2.7,1,3,1,1,24,2,5,18.0560815,1,22.49
25,1,2,63.03,13,2,10,1,4.8,1,2,1,1,19,2,6,24.24983883,0,60.92
48,1,2,191.1,7,3,17,2,4.4,1,3,1,1,4,2,1,10.39552569,2,182.45
69,1,1,108.62,19,1,10,3,4.0,1,3,1,1,11,5,2,20.5722619,0,106.78
25,1,2,62.95,37,1,12,2,3.2,1,1,1,1,28,4,3,7.133686625,2,62.69
29,1,0,25.91,14,1,20,1,4.4,1,3,1,1,24,4,6,6.292043029,0,25.2
46,1,1,43.39,37,1,8,1,3.8,1,3,1,1,25,2,2,18.28386579,1,43.01
37,1,1,37.33,7,0,13,2,3.6,1,3,1,1,27,0,2,18.51587804,2,35.68
20,1,2,67.45,36,1,21,2,3.3,1,2,1,1,49,5,6,20.93574754,2,65.08
40,1,1,91.34,36,1,8,3,3.4,1,3,1,1,45,2,1,23.15228334,1,85.44
60,1,1,27.12,43,1,20,0,3.5,1,3,1,1,26,4,0,29.39630199,0,25.11
26,1,3,177.02,33,2,23,2,3.6,1,0,1,1,4,1,0,17.90750871,1,175.58
29,1,0,96.78,8,1,14,3,3.2,1,0,1,1,3,2,2,13.07391182,1,88.62
66,1,0,15.93,19,1,0,0,3.7,1,4,1,1,45,5,1,24.87965487,0,15.5
66,1,1,134.14,22,1,24,1,4.5,1,4,1,1,21,1,3,11.77080628,1,124.81
56,1,1,44.91,25,1,4,3,4.6,1,3,1,1,50,1,3,15.97428552,2,43.99
69,1,1,71.46,38,0,19,3,4.1,1,4,1,1,19,0,4,6.961409534,2,68.16
38,1,1,104.08,20,0,8,1,3.4,1,3,1,1,6,4,0,5.633768585,2,100.37
42,1,1,86.12,44,1,16,1,3.7,1,3,1,1,50,2,2,29.06621037,1,80.13
30,1,1,25.39,29,1,17,2,3.3,1,0,1,1,17,3,2,25.89950301,2,24.77
66,1,0,80.84,48,3,14,1,4.5,1,3,1,1,24,3,0,22.39935515,2,74.2
36,1,0,59.03,4,1,4,0,3.3,1,3,1,1,46,5,4,15.22382361,2,56.05
58,1,1,35.45,47,0,20,0,4.3,1,3,1,1,42,1,2,9.332358002,2,33.93
45,1,0,59.34,40,1,0,3,2.5,1,3,1,1,10,1,0,8.910926067,2,57.94
47,1,1,57.08,18,3,23,1,2.6,1,4,1,1,1,1,2,11.25607245,2,55.0
66,1,0,12.19,15,0,23,2,4.9,1,4,1,1,28,3,5,18.73066662,1,11.81
41,1,2,68.11,44,0,14,2,4.7,1,4,1,1,48,3,5,22.86489807,2,65.95
41,1,0,22.63,41,2,5,3,3.0,1,4,1,1,47,2,4,21.50493442,2,20.78
66,1,1,103.77,41,1,14,3,3.5,1,3,1,1,29,4,1,11.99834742,0,97.17
37,1,1,128.7,49,1,13,2,4.8,1,3,1,1,37,5,5,28.87163202,1,122.59
70,1,1,32.98,44,1,4,3,4.3,1,3,1,1,38,3,0,23.44742292,1,31.3
62,1,0,67.5,29,1,23,0,3.2,1,3,1,1,48,0,6,18.85885131,1,62.82
61,1,3,138.07,14,1,20,2,3.1,1,3,1,1,36,4,6,20.29301866,1,136.33
48,1,3,110.63,8,1,24,0,2.8,1,3,1,1,9,2,6,15.49000156,2,106.76
70,1,1,109.9,27,2,23,2,2.9,1,4,1,1,34,0,4,11.19327474,2,103.97
46,1,1,72.83,33,1,0,3,3.7,1,4,1,1,43,5,1,13.89931697,0,66.29
31,1,1,101.09,8,0,0,0,3.3,1,0,1,1,46,4,5,23.94615276,0,98.75
19,1,1,33.74,31,1,12,3,2.8,1,1,1,1,5,2,4,5.359837216,1,33.23
39,1,1,52.81,1,1,20,3,4.5,1,4,1,1,15,0,1,7.901816013,0,51.97
41,1,1,45.52,15,1,10,0,2.6,1,3,1,1,30,2,0,6.150066051,0,44.25
20,1,1,46.35,36,0,12,1,3.7,1,2,1,1,44,5,2,6.018220058,1,42.54
36,1,0,18.12,38,2,14,0,4.4,1,3,1,1,16,4,0,26.3865146,1,17.22
32,1,1,80.56,30,1,5,3,4.3,1,0,1,1,16,0,0,22.59144648,0,73.35
69,1,1,35.94,20,1,19,3,3.5,1,3,1,1,16,1,6,16.85434573,2,34.57
40,1,1,158.67,37,1,20,1,3.8,1,3,1,1,21,2,2,7.445854016,0,146.03
40,1,1,129.47,29,0,2,2,3.5,1,3,1,1,39,5,2,17.29039688,0,126.22
20,1,0,27.08,43,2,2,2,4.6,1,2,1,1,40,3,1,16.83679427,2,25.38
64,1,3,249.01,16,1,13,1,2.6,1,3,1,1,48,2,2,9.330046748,2,235.88
27,1,2,130.73,26,1,17,2,4.4,1,3,1,1,26,5,4,15.84629123,1,127.17
24,1,1,122.28,45,1,4,3,4.0,1,3,1,1,46,3,4,14.96261836,1,120.03
48,1,2,88.64,49,2,13,3,4.4,1,3,1,1,27,0,0,20.39625245,0,85.03
49,1,1,88.07,30,0,22,1,4.7,1,3,1,1,5,1,6,20.87734127,2,85.99
36,1,2,52.55,36,0,18,0,3.9,1,3,1,1,43,4,3,6.132600244,1,49.52
56,1,1,60.87,39,1,0,0,2.7,1,3,1,1,17,4,3,14.36531537,0,57.52
37,1,0,25.04,2,1,8,3,3.7,1,3,1,1,3,0,1,20.64649789,2,23.89
42,1,1,89.7,16,1,22,1,2.6,1,3,1,1,47,0,3,17.57840646,0,89.24
28,1,1,64.62,31,1,20,3,3.9,1,0,1,1,24,3,1,26.41224603,1,63.76
27,1,1,31.03,42,3,24,0,4.9,1,0,1,1,12,1,2,21.46734079,1,28.24
63,1,2,91.67,24,0,24,0,4.1,1,3,1,1,35,3,4,9.073360677,2,84.8
58,1,0,35.16,37,2,13,0,3.0,1,3,1,1,42,5,6,6.764218685,0,32.92
37,1,0,83.09,36,3,11,0,4.1,1,4,1,1,1,4,2,21.06048196,2,78.42
56,1,1,84.65,27,0,1,1,3.8,1,3,1,1,27,1,6,5.662782764,1,81.3
18,1,0,45.25,3,1,13,1,4.0,1,2,1,1,16,2,1,19.64438953,1,41.4
48,1,0,92.93,22,3,11,2,3.6,1,3,1,1,36,2,2,28.50575604,0,84.76
31,1,2,54.87,9,1,13,3,3.0,1,3,1,1,30,2,2,19.38685445,0,51.13
51,1,1,144.56,38,1,20,2,3.0,1,4,1,1,18,3,3,14.70424816,0,141.98
65,1,1,30.77,27,1,23,1,2.6,1,3,1,1,45,1,0,21.08220546,2,28.64
53,1,2,138.41,42,1,4,0,3.4,1,3,1,1,1,5,3,16.45632226,0,127.66
55,1,1,41.21,8,0,24,3,3.1,1,4,1,1,42,0,3,18.64041973,0,38.17
62,1,2,65.33,33,0,4,2,3.0,1,3,1,1,7,5,2,28.53662022,1,64.28
55,1,0,26.8,47,3,7,2,3.7,1,3,1,1,50,4,5,14.65256595,1,24.78
64,1,1,112.05,26,1,21,1,3.5,1,4,1,1,37,5,3,29.0297641,0,106.48
52,1,1,72.49,41,3,5,1,2.8,1,3,1,1,18,0,4,27.63376605,0,66.65
24,1,0,49.02,35,1,4,1,4.5,1,2,1,1,29,1,4,9.89477837,1,45.32
38,1,0,51.39,48,1,19,2,3.3,1,4,1,1,45,4,5,6.734032522,0,49.52
59,1,0,53.2,36,1,13,3,3.4,1,3,1,1,13,4,6,7.519450034,2,51.64
27,1,2,164.99,32,2,16,3,3.2,1,3,1,1,47,4,4,5.455545641,2,157.09
24,1,1,54.7,37,0,14,2,3.7,1,3,1,1,7,3,6,7.361074019,2,50.19
23,1,3,133.67,33,0,23,2,4.6,1,1,1,1,11,5,1,22.07516934,0,126.78
69,1,0,97.3,34,2,17,1,5.0,1,3,1,1,39,0,4,6.779716212,1,91.58
59,1,0,22.45,35,1,13,2,4.4,1,3,1,1,6,3,5,12.97439076,0,20.52
51,1,2,141.29,39,2,7,0,4.9,1,3,1,1,2,5,1,26.12188277,0,136.71
63,1,0,24.32,18,1,19,1,4.1,1,4,1,1,39,2,2,5.581798393,1,22.53
54,1,1,105.98,27,0,14,3,4.9,1,4,1,1,23,2,4,25.36171206,1,100.61
32,1,1,146.95,25,2,11,0,4.7,1,3,1,1,46,3,1,12.04636937,1,136.21
39,1,0,24.39,28,3,0,0,3.0,1,3,1,1,19,0,6,7.954120691,2,23.65
66,1,0,34.77,18,0,10,3,3.4,1,3,1,1,3,2,2,22.41842913,0,32.36
28,1,1,25.75,4,1,15,3,3.2,1,0,1,1,47,4,5,20.72357117,1,24.36
50,1,0,85.51,47,2,11,0,2.9,1,3,1,1,6,4,5,26.93680034,0,78.62
70,1,1,69.77,4,1,0,0,4.5,1,4,1,1,6,5,0,23.3767761,2,64.47
67,1,1,37.29,47,2,24,0,2.7,1,3,1,1,12,2,1,25.08702326,2,34.38
64,1,0,22.33,17,0,3,1,3.4,1,3,1,1,40,4,5,12.05086431,1,21.47
45,1,3,212.6,9,0,19,2,4.6,1,4,1,1,38,4,3,9.435988594,1,209.46
22,1,0,32.85,46,1,14,2,2.7,1,1,1,1,10,4,5,23.76536879,0,30.63
27,1,2,162.18,45,0,17,1,4.2,1,0,1,1,28,0,4,25.17086848,1,152.41
25,1,0,76.39,13,1,9,3,3.2,1,3,1,1,19,4,0,29.76262855,0,72.46
37,1,1,54.56,22,0,7,1,4.8,1,4,1,1,25,1,3,15.31544192,1,52.73
26,1,1,47.57,11,3,1,1,3.3,1,0,1,1,38,2,0,14.30045214,0,43.61
33,1,2,134.35,44,0,12,0,4.2,1,0,1,1,6,4,3,24.41032402,0,129.18
43,1,0,56.47,33,1,0,1,4.8,1,3,1,1,7,3,1,13.52008851,0,51.58
37,1,2,59.36,38,0,3,3,4.9,1,3,1,1,2,4,0,28.26893314,0,56.07
46,1,1,91.01,39,2,1,0,3.9,1,4,1,1,24,0,0,26.4603188,2,85.77
22,1,0,12.64,23,1,9,0,3.0,1,2,1,1,26,1,0,15.72485068,0,11.63
20,1,2,199.11,25,2,19,3,4.6,1,2,1,1,25,3,2,23.77177669,1,188.46
60,1,0,79.41,11,0,2,0,3.5,1,3,1,1,10,3,4,23.86357185,2,72.7
39,1,2,152.52,43,1,8,3,4.8,1,3,1,1,14,4,3,7.578096721,2,150.23
43,1,1,100.68,35,0,14,0,4.8,1,3,1,1,21,1,5,27.56382267,0,94.92
31,1,0,51.72,4,0,5,0,3.0,1,0,1,1,26,4,4,17.63130931,2,48.17
19,1,2,206.32,27,1,14,3,4.5,1,3,1,1,12,0,0,25.66143665,0,188.84
35,1,1,79.5,7,1,9,1,4.8,1,3,1,1,11,2,4,13.00124003,1,78.61
41,1,1,160.45,39,2,19,2,3.8,1,4,1,1,15,1,0,27.38808071,0,148.03
52,1,0,23.17,19,1,15,1,4.6,1,3,1,1,13,1,4,14.73004197,2,21.22
45,1,1,139.99,32,3,20,1,3.1,1,4,1,1,5,2,1,5.270941287,1,133.09
34,1,2,135.72,0,0,23,1,3.4,1,0,1,1,36,1,3,27.63454941,0,130.52
35,1,1,28.03,22,1,3,3,3.3,1,0,1,1,32,0,4,7.28216692,1,27.12
29,1,1,124.43,45,0,10,1,4.8,1,3,1,1,1,2,5,12.98284094,1,124.37
59,1,1,65.88,21,1,9,2,2.8,1,3,1,1,15,4,0,28.75154918,2,63.35
24,1,3,171.96,18,1,24,2,3.1,1,3,1,1,3,0,6,28.76517867,1,157.48
70,1,0,42.6,27,2,23,2,4.6,1,3,1,1,48,1,4,19.3359472,2,41.17
29,1,0,79.83,49,0,22,3,2.6,1,3,1,1,30,3,6,20.7959303,1,76.38
67,1,3,99.22,6,1,10,3,2.6,1,4,1,1,40,0,4,16.21113805,0,94.92
36,1,0,23.08,36,0,13,1,3.8,1,3,1,1,24,0,3,12.33026929,1,22.68
23,1,2,119.53,23,0,0,0,4.5,1,3,1,1,48,3,5,13.21661363,0,114.72
18,1,1,143.96,12,0,17,1,3.0,1,3,1,1,27,5,1,21.8129614,0,138.93
53,1,1,101.51,43,2,20,3,3.5,1,3,1,1,14,2,2,23.80936324,1,95.48
32,1,1,23.14,32,2,15,1,3.8,1,3,1,1,18,3,1,24.78947609,0,21.7
38,1,1,47.29,16,1,22,3,3.5,1,3,1,1,48,1,1,24.74045357,1,43.14
47,1,1,40.96,22,1,17,0,3.1,1,3,1,1,32,3,0,7.280152576,1,39.33
46,1,0,19.44,31,0,20,1,3.0,1,3,1,1,21,2,1,17.36050762,0,17.68
66,1,1,90.36,12,1,6,3,4.3,1,3,1,1,42,4,3,6.438969,0,85.29
40,1,1,30.87,33,2,20,3,3.3,1,3,1,1,4,2,5,18.73822206,2,28.72
43,1,1,51.53,17,1,22,3,4.7,1,4,1,1,19,2,5,16.03826253,0,47.29
58,1,0,29.01,12,0,1,3,4.5,1,3,1,1,6,2,5,27.19260457,2,28.46
21,1,3,60.02,49,3,6,3,2.9,1,1,1,1,2,3,3,13.77287531,0,57.31
42,1,2,126.85,46,1,6,3,4.1,1,3,1,1,21,1,3,7.926675411,1,126.02
24,1,1,126.3,42,1,3,2,3.5,1,3,1,1,40,3,0,8.574792051,0,120.82
43,1,0,59.72,28,0,5,3,3.4,1,4,1,1,33,1,3,24.03776579,1,57.2
47,1,1,76.13,13,2,9,0,3.3,1,3,1,1,26,5,6,20.45545158,1,72.1
49,1,1,40.91,0,1,14,0,3.2,1,4,1,1,23,2,3,7.528066903,1,40.18
50,1,2,193.2,35,0,16,1,4.0,1,3,1,1,39,4,2,7.102670153,2,176.5
51,1,3,128.04,25,3,13,3,3.6,1,4,1,1,42,0,4,22.52422829,0,124.66
40,1,1,107.96,41,0,5,2,4.6,1,3,1,1,41,0,6,6.819075159,1,103.72
45,1,0,12.48,30,1,15,2,2.6,1,3,1,1,41,4,0,25.54650148,1,12.28
52,1,0,79.34,14,1,21,3,4.3,1,4,1,1,12,2,3,22.65605568,2,74.44
62,1,3,56.65,11,1,21,2,3.4,1,3,1,1,31,1,4,7.033719516,0,55.42
20,1,1,53.4,35,3,12,3,3.5,1,1,1,1,34,3,3,7.120942852,0,50.04
43,1,1,22.8,8,1,12,3,4.2,1,3,1,1,32,2,0,29.66598946,2,22.56
29,1,0,83.46,21,1,13,0,3.5,1,0,1,1,31,2,5,14.35676989,2,81.99
22,1,0,70.38,10,1,11,2,3.6,1,2,1,1,24,4,0,14.26605368,0,68.75
48,1,1,33.73,4,1,18,2,4.3,1,3,1,1,31,3,0,25.31998918,2,32.93
42,1,2,165.86,14,1,13,0,4.9,1,3,1,1,18,5,0,28.68121443,0,152.79
19,1,1,133.01,47,1,19,2,4.1,1,2,1,1,15,5,4,29.6500266,0,127.93
60,1,1,109.04,46,2,21,1,3.6,1,4,1,1,7,0,2,23.83445463,1,106.85
32,1,0,39.64,24,1,24,2,3.4,1,0,1,1,35,0,3,14.40648964,1,36.38
26,1,0,11.27,31,0,15,2,2.9,1,3,1,1,35,0,4,7.087517917,0,11.17
25,1,2,65.51,6,0,0,2,2.7,1,3,1,1,19,2,4,24.4286729,0,65.34
66,1,0,27.86,45,1,16,2,4.3,1,3,1,1,26,2,3,18.96010624,0,26.33
45,1,1,81.46,24,1,22,2,3.3,1,4,1,1,39,4,3,15.60555023,0,74.79
54,1,0,86.43,26,3,15,3,2.8,1,3,1,1,22,2,6,27.65885963,0,83.57
37,1,3,105.75,29,2,6,2,3.2,1,3,1,1,14,1,1,7.779937058,0,101.88
54,1,1,99.33,43,3,6,0,3.6,1,3,1,1,50,3,3,17.31562761,2,96.74
50,1,1,105.28,32,2,9,0,4.0,1,3,1,1,33,2,5,5.283841119,0,101.14
25,1,0,62.29,38,1,2,1,4.9,1,1,1,1,48,3,2,16.71651605,2,59.68
47,1,1,63.81,3,0,1,3,4.0,1,3,1,1,48,4,4,6.407581892,2,58.28
63,1,0,79.83,19,0,1,3,3.8,1,3,1,1,27,4,3,7.970447907,0,78.72
64,1,2,186.3,39,0,20,2,3.7,1,3,1,1,27,0,6,7.938156169,0,177.64
18,1,2,196.64,34,1,24,3,3.9,1,3,1,1,20,5,6,21.23025755,2,182.07
59,1,3,135.35,12,1,23,0,3.3,1,4,1,1,48,5,2,23.65112198,2,135.04
37,1,0,36.03,9,2,14,2,2.7,1,4,1,1,29,5,6,19.58421913,0,34.18
23,1,0,68.74,0,1,19,3,4.7,1,1,1,1,45,4,4,29.05431371,0,67.01
54,1,1,41.3,35,1,16,2,2.8,1,3,1,1,25,1,5,14.37176449,2,38.12
38,1,1,155.75,44,0,21,3,4.6,1,3,1,1,25,4,6,12.14280216,2,147.97
19,1,0,26.14,26,2,14,1,4.5,1,3,1,1,37,3,2,26.7149782,2,25.45
34,1,0,12.72,9,2,15,0,5.0,1,3,1,1,16,1,5,10.58989596,1,11.66
21,1,1,37.34,0,0,16,0,4.1,1,3,1,1,30,3,1,29.08056349,2,35.31
50,1,1,58.71,22,0,20,2,4.6,1,3,1,1,6,1,2,5.303861867,1,55.63
55,1,0,74.32,24,3,23,3,4.9,1,4,1,1,36,0,5,29.24697067,0,68.63
20,1,1,46.89,9,0,7,3,3.9,1,2,1,1,3,0,5,6.078997799,0,46.83
34,1,3,84.34,47,0,13,1,3.9,1,0,1,1,29,4,2,27.27857784,2,77.38
62,1,1,141.59,3,3,12,2,2.6,1,4,1,1,15,1,5,18.19252773,0,133.61
21,1,2,140.87,34,0,11,2,2.7,1,1,1,1,18,3,0,29.8241199,0,132.09
21,1,0,28.14,6,1,11,1,3.5,1,3,1,1,2,3,3,6.844914118,0,25.78
42,1,1,77.29,33,1,8,2,3.7,1,4,1,1,49,3,6,18.84635711,0,74.44
35,1,0,56.97,15,3,21,3,3.2,1,3,1,1,48,5,0,29.23256339,1,56.7
39,1,0,26.81,14,0,24,3,3.3,1,3,1,1,43,5,4,18.0774461,1,24.97
68,1,1,32.62,44,1,7,2,4.8,1,3,1,1,30,3,1,20.73496595,2,30.76
46,1,0,33.33,48,0,15,0,3.2,1,4,1,1,10,4,3,22.39371722,2,32.08
41,1,0,37.26,6,1,24,3,2.5,1,3,1,1,11,5,0,16.36352662,2,35.98
23,1,1,116.85,35,1,23,0,3.9,1,3,1,1,12,3,6,20.688952,0,113.48
68,1,0,63.88,24,0,10,2,4.7,1,3,1,1,28,0,5,19.6078578,0,60.98
48,1,2,156.2,41,2,2,1,2.6,1,3,1,1,36,3,3,27.52895026,1,142.82
38,1,2,157.86,30,1,4,0,2.8,1,4,1,1,37,5,2,6.136159509,1,154.54
41,1,3,57.71,14,0,18,3,4.4,1,3,1,1,22,2,5,12.02407974,2,56.24
58,1,1,97.86,18,0,13,1,4.6,1,4,1,1,32,5,6,28.7602871,1,97.36
49,1,1,89.57,40,1,8,2,3.2,1,4,1,1,40,4,0,27.2565946,1,84.53
57,1,2,93.51,5,1,19,3,4.2,1,4,1,1,47,1,4,16.39141882,1,86.82
49,1,3,71.86,44,1,19,2,3.7,1,4,1,1,24,2,1,20.50331495,1,71.32
50,1,1,120.35,21,1,1,0,3.9,1,3,1,1,11,3,6,11.93452957,1,114.66
28,1,0,75.09,27,3,18,2,4.7,1,0,1,1,19,1,1,9.703028993,2,71.96
38,1,2,77.78,13,1,9,3,4.5,1,3,1,1,42,3,6,16.59246012,2,71.89
33,1,0,87.64,21,3,5,0,3.3,1,0,1,1,6,3,3,13.8338057,1,81.95
30,1,1,58.65,4,2,12,0,3.3,1,3,1,1,31,5,3,19.5914028,2,55.38
43,1,2,92.2,35,2,19,3,4.6,1,3,1,1,31,1,6,6.943365924,0,91.37
43,1,2,188.49,14,1,10,1,3.6,1,3,1,1,27,0,4,29.35987019,1,185.94
36,1,2,200.08,38,0,19,3,4.8,1,4,1,1,24,4,4,29.65526861,0,191.54
36,1,1,46.46,46,0,17,0,4.8,1,3,1,1,35,5,2,22.45404285,2,44.07
64,1,2,191.46,8,1,5,1,2.9,1,4,1,1,21,5,0,18.40240916,2,178.4
59,1,1,133.08,39,2,5,0,2.8,1,4,1,1,8,4,3,12.73819041,0,124.85
55,1,2,160.23,47,1,10,2,3.2,1,3,1,1,26,0,5,25.34487549,2,147.69
42,1,2,75.99,24,1,12,3,3.9,1,3,1,1,26,4,0,22.11827931,1,72.44
61,1,1,53.57,18,0,7,1,4.3,1,3,1,1,9,1,1,9.065423484,0,48.76
28,1,0,95.34,9,1,13,0,2.7,1,3,1,1,48,3,0,27.77317961,1,94.97
65,1,1,122.06,18,1,11,1,5.0,1,3,1,1,33,3,3,25.56343107,0,111.72
27,1,0,27.74,12,2,24,3,3.7,1,0,1,1,31,4,5,28.74499783,2,26.25
41,1,1,139.49,7,0,5,2,3.9,1,3,1,1,17,3,6,23.14298771,0,139.01
21,1,1,113.96,47,1,20,0,3.9,1,1,1,1,22,5,0,20.3353799,0,110.66
61,1,1,153.78,10,0,24,0,3.1,1,3,1,1,8,4,0,15.45607591,1,140.17
19,1,0,99.49,31,0,15,3,3.3,1,2,1,1,2,0,4,28.31821208,2,94.98
22,1,0,94.98,30,1,15,0,3.6,1,1,1,1,45,5,0,26.65159724,1,87.58
64,1,1,66.58,13,2,13,3,4.3,1,3,1,1,47,4,5,6.130466753,2,61.48
28,1,0,14.13,16,0,4,1,4.5,1,3,1,1,7,1,4,5.659174362,1,13.33
34,1,1,50.5,47,0,9,0,2.8,1,3,1,1,19,3,1,14.41158417,0,49.9
61,1,2,46.08,33,0,19,0,2.7,1,3,1,1,44,1,2,25.26383327,1,43.08
24,1,1,68.84,36,1,0,0,2.9,1,1,1,1,16,5,2,29.68190323,2,64.18
19,1,0,16.38,22,0,2,2,4.4,1,2,1,1,17,0,5,8.760422278,2,15.88
51,1,0,63.18,39,1,23,1,3.9,1,3,1,1,20,3,5,19.85326788,0,58.55
36,1,1,65.28,44,0,6,3,3.5,1,3,1,1,50,0,0,14.52227142,2,61.44
65,1,0,95.26,22,1,2,1,2.5,1,4,1,1,37,1,5,29.24785995,1,89.74
46,1,2,69.77,7,1,14,1,4.9,1,3,1,1,5,4,5,26.05297308,0,69.6
59,1,1,133.4,37,1,6,2,4.8,1,3,1,1,44,4,0,25.95821762,2,133.11
51,1,3,236.84,14,1,5,1,3.2,1,4,1,1,41,3,4,16.71732899,2,224.94
51,1,1,153.43,29,2,18,3,4.9,1,3,1,1,19,1,4,15.37048756,1,142.08
21,1,1,154.98,39,0,24,3,4.3,1,3,1,1,47,0,2,11.8351768,1,149.73
34,1,2,166.87,19,2,0,3,3.2,1,3,1,1,40,1,0,6.409387416,0,160.42
32,1,1,87.55,4,1,14,0,3.7,1,0,1,1,6,2,4,26.61805941,2,82.38
48,1,3,246.85,25,3,11,3,3.2,1,4,1,1,25,2,1,25.32252523,1,224.74
50,1,2,167.32,44,0,17,0,3.4,1,4,1,1,42,1,6,29.99294183,0,160.61
26,1,1,80.29,42,0,1,3,4.1,1,0,1,1,35,0,2,29.91592093,2,74.78
57,1,2,71.37,32,0,16,1,4.5,1,3,1,1,17,3,6,18.88579264,2,70.59
65,1,0,43.12,8,0,16,0,4.5,1,3,1,1,4,4,5,24.22468538,0,41.92
56,1,1,59.89,47,0,12,1,3.2,1,3,1,1,24,0,6,28.61914325,0,58.52
44,1,3,58.52,12,2,12,0,4.4,1,4,1,1,16,3,2,26.24118477,1,58.42
50,1,1,154.75,45,2,21,2,3.0,1,3,1,1,14,3,0,11.18370254,2,148.4
27,1,1,74.72,45,3,8,1,3.2,1,3,1,1,43,1,6,16.26360338,2,69.96
49,1,3,102.55,49,1,22,3,4.0,1,3,1,1,49,3,6,8.228985379,2,93.65
49,1,1,123.32,39,1,10,1,3.1,1,4,1,1,33,1,2,28.85127568,0,122.22
52,1,3,145.25,6,0,7,0,2.8,1,3,1,1,45,1,1,20.15436586,1,133.52
27,1,2,199.51,12,3,20,1,4.6,1,0,1,1,35,1,1,10.71607014,2,190.6
53,1,1,101.41,0,2,18,1,4.3,1,3,1,1,11,2,4,21.79251711,0,99.74
34,1,2,203.1,46,2,24,2,3.3,1,0,1,1,30,0,2,20.45320601,2,198.5
33,1,3,254.04,0,0,11,2,3.5,1,3,1,1,48,3,0,13.95406795,1,238.55
62,1,1,104.08,30,1,3,3,3.4,1,3,1,1,45,5,1,7.838939805,2,99.01
38,1,3,97.83,27,1,2,3,2.8,1,3,1,1,26,5,6,21.78932989,1,96.13
36,1,0,30.4,26,1,1,3,4.6,1,4,1,1,41,3,2,18.00769252,1,29.84
31,1,0,82.97,2,2,13,0,3.6,1,3,1,1,37,5,1,24.30795979,2,80.16
62,1,0,16.68,9,1,13,2,3.3,1,3,1,1,12,4,6,18.00408753,2,15.21
29,1,3,247.79,11,3,8,0,3.1,1,0,1,1,27,1,1,26.30453751,1,226.76
24,1,1,151.93,24,1,15,0,3.5,1,2,1,1,18,0,6,18.79767097,0,149.34
63,1,0,49.12,8,1,23,3,3.2,1,3,1,1,15,2,5,19.02344929,1,45.66
56,1,2,150.61,22,1,18,2,3.0,1,3,1,1,34,0,6,26.91634007,2,148.32
63,1,0,85.3,18,1,23,0,4.8,1,3,1,1,37,5,0,15.08707166,2,83.42
40,1,3,99.85,25,0,9,3,5.0,1,3,1,1,21,1,3,8.350380711,0,94.76
18,1,1,102.71,1,1,23,1,2.9,1,2,1,1,31,3,6,5.719566908,1,97.08
50,1,2,49.55,14,0,20,0,3.2,1,3,1,1,43,3,2,23.87843139,1,45.55
66,1,0,34.34,2,1,9,0,2.9,1,3,1,1,22,0,4,20.50773878,1,33.9
25,1,0,98.59,17,0,18,0,3.3,1,1,1,1,12,3,0,22.6019942,2,89.99
65,1,3,240.43,0,1,2,0,2.6,1,3,1,1,25,4,3,10.32410404,1,222.43
53,1,1,110.98,24,1,2,2,3.5,1,3,1,1,40,3,0,8.40928689,0,105.18
61,1,2,46.62,11,1,1,0,4.4,1,3,1,1,16,3,5,5.363616642,2,44.79
67,1,1,70.23,8,1,13,3,3.4,1,3,1,1,30,0,6,13.76468897,2,68.45
59,1,0,78.83,11,0,10,0,4.2,1,3,1,1,10,5,6,19.74794217,1,75.11
55,1,2,44.74,0,1,9,1,3.6,1,4,1,1,1,3,3,14.80610113,0,43.78
21,1,1,109.65,28,2,18,3,3.0,1,3,1,1,24,5,3,15.93687305,2,108.82
44,1,1,137.13,43,0,18,2,4.0,1,3,1,1,36,4,4,27.60396736,2,130.66
65,1,1,87.36,0,1,16,0,4.4,1,4,1,1,46,2,2,13.70638668,1,82.48
65,1,1,131.63,14,3,17,0,4.1,1,3,1,1,20,1,0,17.84973723,1,127.21
54,1,3,196.1,16,3,5,1,3.6,1,3,1,1,37,5,6,24.59132532,0,185.6
56,1,0,37.02,39,3,5,2,4.6,1,4,1,1,26,0,0,14.91356956,1,34.03
58,1,1,131.81,4,1,4,2,3.2,1,3,1,1,23,2,1,20.55216751,0,123.67
54,1,2,189.74,18,0,18,0,4.8,1,3,1,1,20,0,1,26.55909272,2,174.6
