"Gender","Category","Location","Size","Season","Subscription Status","Shipping Type","Discount Applied","Promo Code Used","Payment Method","Frequency of Purchases","Customer Income Level","Age","Item Purchased","Purchase Amount (USD)","Color","Review Rating","Previous Purchases","Discount Percentage","Item Price"
0.0,3.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,"Adult","Handbag",48.95,"Purple",2.6,5,7.257244251,47.76
0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,1.0,"Adult","Handbag",45.22,"Yellow",2.8,7,25.88256239,42.04
0.0,1.0,12.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,"Adult","Sneakers",32.82,"Indigo",4.0,30,13.01950162,32.45
0.0,3.0,10.0,2.0,3.0,0.0,2.0,0.0,0.0,2.0,6.0,2.0,"Young Adult","Gloves",14.2,"Green",4.0,14,9.66296276,14.14
0.0,1.0,7.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,"Young Adult","Shoes",187.77,"Magenta",3.0,5,6.019378539,175.43
0.0,2.0,22.0,1.0,2.0,0.0,2.0,0.0,0.0,3.0,6.0,1.0,"Young Adult","Jacket",146.25,"Gold",3.3,3,19.77232358,144.83
0.0,0.0,5.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,"Adult","Shirt",87.88,"Maroon",2.6,46,21.93910905,83.91
0.0,0.0,41.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,"Young Adult","Shorts",44.36,"Blue",3.6,4,5.414695723,42.52
0.0,3.0,43.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,4.0,0.0,"Adult","Jewelry",48.69,"Violet",3.9,42,17.80232646,45.87
0.0,3.0,11.0,2.0,3.0,0.0,4.0,0.0,0.0,1.0,2.0,1.0,"Young Adult","Hat",67.46,"Turquoise",3.4,30,10.66239438,67.16
0.0,1.0,34.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,"Adult","Shoes",99.55,"Brown",3.5,37,21.12931976,93.68
0.0,2.0,19.0,0.0,3.0,0.0,1.0,0.0,0.0,4.0,2.0,2.0,"Adult","Coat",163.53,"Violet",2.8,2,9.359160725,150.63
0.0,3.0,13.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,"Adult","Backpack",70.41,"Black",2.7,30,22.27344345,69.28
0.0,0.0,23.0,0.0,3.0,0.0,1.0,0.0,0.0,4.0,5.0,2.0,"Young Adult","Hoodie",31.05,"Magenta",3.7,47,14.66838366,29.17
0.0,0.0,37.0,0.0,3.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,"Senior","Skirt",24.82,"Lavender",4.3,21,28.41824972,23.45
0.0,1.0,26.0,2.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,"Senior","Boots",200.76,"Violet",4.9,9,8.438023604,189.84
0.0,1.0,45.0,0.0,3.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,"Adult","Sandals",102.16,"Green",3.3,12,13.52665878,95.99
0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,4.0,1.0,0.0,"Young Adult","Pants",83.91,"Beige",4.7,4,7.836838031,79.57
0.0,3.0,15.0,3.0,2.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,"Adult","Gloves",98.39,"Purple",2.8,10,28.11734046,94.73
0.0,0.0,31.0,3.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,"Adult","Skirt",158.08,"Beige",3.6,26,26.93348383,144.95
0.0,1.0,11.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,"Young Adult","Sneakers",63.72,"Cyan",3.0,40,11.44854069,63.28
0.0,0.0,48.0,3.0,2.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,"Adult","T-shirt",33.16,"Silver",4.5,34,21.49960115,33.1
0.0,3.0,46.0,1.0,2.0,0.0,1.0,0.0,0.0,5.0,2.0,0.0,"Adult","Backpack",19.76,"Lavender",2.9,31,25.43055501,18.5
0.0,1.0,42.0,1.0,1.0,0.0,3.0,0.0,0.0,4.0,4.0,0.0,"Young Adult","Shoes",43.45,"Purple",3.3,1,18.88002029,42.1
0.0,0.0,10.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,"Adult","Hoodie",130.14,"Pink",3.1,5,18.24126446,129.83
0.0,0.0,8.0,2.0,3.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,"Adult","Blouse",129.43,"Maroon",4.4,4,11.04630727,125.88
0.0,2.0,27.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,"Senior","Coat",78.76,"Beige",3.0,48,7.327569195,73.63
0.0,3.0,40.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,6.0,2.0,"Senior","Hat",72.45,"Gray",3.9,29,27.43039395,66.6
0.0,1.0,43.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,4.0,1.0,"Adult","Shoes",167.41,"Turquoise",2.9,12,27.51045143,154.96
0.0,3.0,25.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,"Adult","Belt",36.01,"Silver",3.0,29,20.82753643,35.38
0.0,3.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,"Adult","Backpack",83.81,"Olive",3.1,15,13.47574478,77.56
0.0,2.0,14.0,2.0,3.0,0.0,1.0,0.0,0.0,2.0,5.0,1.0,"Adult","Jacket",258.34,"Magenta",4.3,34,13.73023937,248.1
0.0,1.0,47.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,"Adult","Boots",100.48,"Lavender",3.9,41,23.14889197,93.24
0.0,3.0,36.0,2.0,3.0,0.0,1.0,0.0,0.0,2.0,5.0,1.0,"Adult","Scarf",44.46,"Black",3.2,41,27.4277565,40.67
0.0,3.0,40.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,"Adult","Jewelry",91.0,"Turquoise",4.8,39,27.17716061,87.26
0.0,3.0,37.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,"Adult","Hat",83.43,"Green",3.8,32,24.49688865,77.58
0.0,0.0,38.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,"Young Adult","Dress",36.42,"Teal",3.3,29,21.05079115,33.41
0.0,0.0,9.0,1.0,3.0,0.0,1.0,0.0,0.0,4.0,2.0,2.0,"Senior","Blouse",92.76,"Beige",4.3,15,7.103499125,85.68
0.0,3.0,43.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,"Adult","Hat",42.28,"Magenta",2.7,33,9.040717852,38.8
0.0,3.0,27.0,1.0,3.0,0.0,1.0,0.0,0.0,4.0,1.0,2.0,"Senior","Scarf",45.08,"Yellow",3.2,18,27.46385471,45.03
0.0,1.0,28.0,2.0,3.0,0.0,3.0,0.0,0.0,1.0,4.0,0.0,"Young Adult","Sneakers",185.59,"Yellow",4.0,35,20.16072649,183.91
0.0,0.0,11.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,"Senior","Shirt",67.35,"Silver",3.0,25,5.22992629,61.51
0.0,0.0,48.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,"Young Adult","T-shirt",151.81,"Silver",4.2,6,7.536788572,143.58
0.0,3.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,4.0,4.0,2.0,"Senior","Gloves",69.86,"Silver",2.9,17,21.58754423,66.87
0.0,0.0,48.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,"Adult","Skirt",60.03,"Gold",4.1,17,5.126539596,58.12
0.0,1.0,46.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,1.0,"Adult","Sandals",155.19,"Olive",3.2,44,9.020201285,144.33
0.0,2.0,34.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,"Adult","Jacket",224.76,"Teal",3.0,6,18.71834473,208.32
0.0,0.0,45.0,0.0,3.0,0.0,1.0,0.0,0.0,5.0,0.0,2.0,"Senior","Skirt",33.43,"Maroon",4.2,45,22.29737994,31.86
0.0,3.0,41.0,0.0,3.0,0.0,1.0,0.0,0.0,5.0,2.0,2.0,"Senior","Handbag",16.01,"Blue",4.2,7,21.29903149,15.18
0.0,3.0,22.0,0.0,3.0,0.0,2.0,0.0,0.0,5.0,6.0,2.0,"Young Adult","Handbag",54.15,"Peach",4.4,11,10.60673274,49.74
0.0,2.0,11.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,6.0,1.0,"Young Adult","Jacket",121.59,"Blue",4.2,41,22.80448053,120.18
0.0,3.0,32.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,"Senior","Scarf",24.61,"Orange",2.8,24,10.93122719,22.87
0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,"Adult","Shorts",101.38,"Yellow",3.7,21,13.13499245,100.37
0.0,3.0,19.0,2.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,"Young Adult","Sunglasses",18.8,"Purple",3.5,24,23.66228513,17.57
0.0,0.0,18.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,"Young Adult","T-shirt",31.88,"Magenta",2.9,8,21.24082248,29.46
0.0,3.0,22.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,"Young Adult","Belt",74.16,"Cyan",3.0,12,26.23058526,73.56
0.0,1.0,28.0,1.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,1.0,"Adult","Sneakers",48.81,"Indigo",3.7,48,21.44032231,44.42
0.0,3.0,17.0,3.0,2.0,0.0,2.0,0.0,0.0,4.0,3.0,0.0,"Young Adult","Hat",45.3,"Magenta",4.4,6,19.20771508,43.68
0.0,3.0,14.0,3.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,"Adult","Gloves",91.03,"Gray",4.5,14,7.341869196,83.15
0.0,0.0,5.0,2.0,1.0,0.0,3.0,0.0,0.0,3.0,2.0,1.0,"Young Adult","Pants",159.34,"Turquoise",4.8,34,14.19289508,148.18
0.0,0.0,45.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,6.0,2.0,"Senior","Socks",69.49,"Beige",2.9,12,11.63005919,68.91
0.0,2.0,10.0,2.0,1.0,0.0,4.0,0.0,0.0,4.0,2.0,2.0,"Young Adult","Jacket",216.9,"Olive",3.2,11,11.09974108,205.43
0.0,1.0,21.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,5.0,1.0,"Young Adult","Shoes",111.37,"Violet",3.3,5,29.32526387,102.12
0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,"Adult","Jeans",36.15,"Turquoise",4.2,25,14.82744312,34.46
0.0,0.0,13.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,"Teen","Socks",22.48,"White",2.9,11,27.30116388,21.48
0.0,1.0,31.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,6.0,1.0,"Senior","Sandals",40.04,"Silver",4.6,27,20.77846565,39.57
0.0,3.0,40.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,"Senior","Scarf",21.91,"Olive",4.1,43,24.87028259,20.58
0.0,0.0,30.0,2.0,1.0,0.0,1.0,0.0,0.0,5.0,6.0,0.0,"Young Adult","Blouse",123.81,"Blue",3.1,18,17.56592733,116.99
0.0,3.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,2.0,"Adult","Jewelry",100.22,"Purple",4.2,32,19.42259712,96.6
0.0,0.0,28.0,3.0,3.0,0.0,1.0,0.0,0.0,4.0,6.0,0.0,"Young Adult","Sweater",62.11,"Yellow",4.5,27,17.31294235,57.14
0.0,3.0,45.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,"Young Adult","Gloves",33.03,"Silver",3.7,24,9.881074695,30.12
0.0,3.0,32.0,2.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,1.0,"Adult","Sunglasses",12.17,"Cyan",3.7,31,23.06130288,11.09
0.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,"Adult","Coat",63.86,"Green",3.4,39,12.01930906,58.63
0.0,0.0,44.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,"Adult","Dress",97.4,"Beige",3.0,36,5.607899161,88.6
0.0,0.0,31.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,"Senior","Skirt",31.23,"Peach",4.2,5,21.1368074,29.59
0.0,0.0,34.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,4.0,2.0,"Adult","Pants",153.65,"Yellow",2.9,47,9.427766985,146.01
0.0,0.0,6.0,3.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,"Adult","Sweater",108.91,"Turquoise",3.5,29,28.51146461,101.82
0.0,0.0,12.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,"Adult","Hoodie",84.05,"Peach",4.1,43,28.84821443,79.09
0.0,2.0,14.0,0.0,2.0,0.0,1.0,0.0,0.0,5.0,6.0,2.0,"Adult","Coat",181.9,"Gray",4.3,40,27.87160976,166.86
0.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,0.0,"Young Adult","Jewelry",14.49,"Olive",2.8,4,14.25396751,14.09
0.0,3.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,"Adult","Belt",104.04,"Indigo",4.9,39,5.386415413,95.54
0.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,"Adult","Sandals",114.13,"Charcoal",3.3,45,28.20796406,107.46
0.0,3.0,22.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,"Young Adult","Sunglasses",35.62,"Beige",3.2,20,15.70460371,34.96
0.0,0.0,6.0,3.0,1.0,0.0,1.0,0.0,0.0,5.0,1.0,2.0,"Young Adult","Sweater",83.12,"Brown",4.4,14,29.16637048,80.28
0.0,3.0,38.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,"Adult","Belt",63.02,"Blue",4.8,33,29.09049943,62.53
0.0,3.0,29.0,1.0,3.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,"Adult","Handbag",107.33,"Teal",4.2,18,26.32523639,97.7
0.0,0.0,16.0,0.0,3.0,0.0,1.0,0.0,0.0,4.0,1.0,2.0,"Young Adult","Skirt",116.7,"Black",4.0,9,12.3612223,110.76
0.0,3.0,5.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,2.0,1.0,"Young Adult","Handbag",40.94,"Gold",2.5,34,14.62744322,37.86
0.0,0.0,12.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,"Young Adult","Shorts",110.79,"Violet",3.9,33,26.27841679,109.02
0.0,1.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,2.0,"Adult","Boots",200.06,"Cyan",4.9,15,12.92305013,184.86
0.0,3.0,27.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,0.0,"Senior","Sunglasses",102.41,"White",3.5,4,9.237318667,95.48
0.0,3.0,33.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,"Adult","Scarf",67.93,"Charcoal",4.2,25,18.92003156,65.21
0.0,3.0,45.0,3.0,1.0,0.0,1.0,0.0,0.0,2.0,6.0,1.0,"Adult","Jewelry",102.08,"Violet",4.7,20,28.40386935,93.95
0.0,3.0,8.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,"Young Adult","Handbag",14.11,"Red",4.5,5,22.40074492,14.07
0.0,3.0,15.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,"Senior","Gloves",47.44,"Lavender",2.8,16,19.25152925,43.88
0.0,0.0,7.0,2.0,3.0,0.0,1.0,0.0,0.0,5.0,2.0,1.0,"Young Adult","Jeans",150.58,"Gold",2.9,13,7.429412344,148.35
0.0,3.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,6.0,0.0,"Adult","Hat",65.89,"Red",3.2,11,20.37518067,63.47
0.0,0.0,18.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,0.0,"Young Adult","Jeans",158.39,"Magenta",4.9,21,29.75134625,146.09
0.0,0.0,11.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,"Adult","Pants",135.03,"Teal",3.7,6,8.502100381,128.98
0.0,0.0,44.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,"Young Adult","Shorts",75.95,"Purple",4.3,29,17.95824131,73.93
0.0,0.0,24.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,"Adult","Pants",29.69,"Charcoal",3.9,15,26.9343268,27.33
0.0,3.0,49.0,2.0,1.0,0.0,2.0,0.0,0.0,4.0,4.0,1.0,"Young Adult","Backpack",91.47,"Gray",3.2,17,23.51921544,83.16
0.0,3.0,7.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,"Adult","Jewelry",105.23,"White",3.1,32,22.42539352,99.7
0.0,0.0,33.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,"Senior","Sweater",131.3,"Olive",3.9,42,22.5621021,119.97
0.0,1.0,42.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,5.0,1.0,"Senior","Shoes",178.75,"Charcoal",2.6,21,13.98727878,174.44
0.0,0.0,42.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,1.0,"Senior","Blouse",79.59,"Charcoal",3.3,9,12.33979611,78.57
0.0,0.0,25.0,3.0,3.0,0.0,1.0,0.0,0.0,4.0,2.0,1.0,"Young Adult","Jeans",152.76,"Orange",4.6,16,25.23402889,144.03
0.0,3.0,33.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,"Senior","Sunglasses",32.63,"Yellow",4.6,42,25.25283487,30.58
0.0,3.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,"Adult","Jewelry",67.98,"Beige",4.4,37,26.67680796,65.63
0.0,2.0,25.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,"Senior","Coat",77.59,"Silver",4.2,32,27.83101381,72.71
0.0,3.0,33.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,1.0,"Adult","Jewelry",61.22,"Indigo",3.0,28,17.78355997,56.83
0.0,3.0,41.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,"Adult","Backpack",61.66,"Lavender",4.0,13,17.53790737,56.81
0.0,0.0,45.0,3.0,3.0,0.0,3.0,0.0,0.0,4.0,0.0,1.0,"Young Adult","Skirt",96.89,"Turquoise",3.5,11,24.95737947,91.75
0.0,0.0,42.0,2.0,0.0,0.0,2.0,0.0,0.0,4.0,4.0,0.0,"Young Adult","Shirt",139.37,"Green",3.0,36,21.24909827,133.96
0.0,0.0,11.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,"Adult","Sweater",37.53,"Orange",3.7,23,22.54917193,37.42
0.0,1.0,10.0,0.0,2.0,0.0,3.0,0.0,0.0,4.0,5.0,0.0,"Young Adult","Sneakers",168.2,"Turquoise",4.0,37,24.89481674,158.37
0.0,1.0,6.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,4.0,2.0,"Adult","Sandals",152.88,"Cyan",4.2,21,27.25013355,149.69
0.0,3.0,19.0,3.0,1.0,0.0,1.0,0.0,0.0,5.0,4.0,2.0,"Adult","Belt",22.31,"Charcoal",2.5,22,13.44987892,22.27
0.0,0.0,46.0,2.0,2.0,0.0,3.0,0.0,0.0,1.0,5.0,1.0,"Young Adult","Skirt",69.44,"Teal",3.0,9,14.38957382,65.58
0.0,0.0,6.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,"Young Adult","Sweater",74.1,"Maroon",3.2,16,7.349548496,70.99
0.0,0.0,31.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,"Senior","Skirt",142.33,"Red",3.5,4,19.45700352,137.54
0.0,3.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,5.0,4.0,1.0,"Young Adult","Handbag",60.67,"Yellow",4.8,3,5.898556845,56.26
0.0,3.0,43.0,0.0,2.0,0.0,1.0,0.0,0.0,5.0,2.0,0.0,"Young Adult","Jewelry",48.53,"Gray",2.6,6,16.63995045,45.69
0.0,3.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Adult","Scarf",95.93,"Blue",3.4,18,18.56611587,87.61
0.0,0.0,17.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,"Young Adult","T-shirt",42.74,"Lavender",3.7,34,12.1635313,39.12
0.0,2.0,14.0,2.0,3.0,0.0,1.0,0.0,0.0,2.0,5.0,1.0,"Adult","Coat",152.26,"Yellow",4.5,26,19.77083151,148.42
0.0,0.0,24.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,"Adult","T-shirt",87.5,"Indigo",3.7,50,5.762506248,79.69
0.0,0.0,12.0,3.0,3.0,0.0,1.0,0.0,0.0,4.0,5.0,1.0,"Adult","Dress",86.8,"Violet",3.3,40,5.933704719,84.04
0.0,1.0,40.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,"Adult","Shoes",140.98,"Green",4.7,24,25.56501402,137.68
0.0,3.0,39.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,"Senior","Handbag",17.04,"White",2.7,33,14.00476604,16.83
0.0,0.0,32.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,6.0,0.0,"Senior","Skirt",37.2,"Gold",4.6,19,8.176512816,36.65
0.0,3.0,8.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,"Adult","Sunglasses",23.94,"Indigo",2.7,24,18.0560815,22.49
0.0,1.0,27.0,1.0,1.0,0.0,4.0,0.0,0.0,2.0,1.0,2.0,"Young Adult","Sandals",63.03,"Lavender",4.8,19,24.24983883,60.92
0.0,1.0,12.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,4.0,0.0,"Adult","Shoes",191.1,"Purple",4.4,4,10.39552569,182.45
0.0,0.0,33.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,"Senior","T-shirt",108.62,"Lavender",4.0,11,20.5722619,106.78
0.0,1.0,38.0,2.0,2.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,"Young Adult","Sneakers",62.95,"Maroon",3.2,28,7.133686625,62.69
0.0,3.0,44.0,2.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,"Young Adult","Hat",25.91,"Teal",4.4,24,6.292043029,25.2
0.0,0.0,38.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,6.0,1.0,"Adult","Skirt",43.39,"Green",3.8,25,18.28386579,43.01
0.0,0.0,12.0,0.0,2.0,0.0,1.0,0.0,0.0,4.0,6.0,0.0,"Adult","Sweater",37.33,"Olive",3.6,27,18.51587804,35.68
0.0,1.0,4.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,"Young Adult","Sandals",67.45,"Turquoise",3.3,49,20.93574754,65.08
0.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,1.0,"Adult","Dress",91.34,"Green",3.4,45,23.15228334,85.44
0.0,0.0,40.0,2.0,3.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,"Adult","Sweater",27.12,"Teal",3.5,26,29.39630199,25.11
0.0,2.0,25.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,"Young Adult","Jacket",177.02,"White",3.6,4,17.90750871,175.58
0.0,3.0,20.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,6.0,1.0,"Young Adult","Gloves",96.78,"Orange",3.2,3,13.07391182,88.62
0.0,3.0,33.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,"Senior","Handbag",15.93,"Beige",3.7,45,24.87965487,15.5
0.0,0.0,46.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,"Senior","Dress",134.14,"Yellow",4.5,21,11.77080628,124.81
0.0,0.0,6.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,"Adult","Pants",44.91,"Charcoal",4.6,50,15.97428552,43.99
0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,"Senior","Jeans",71.46,"Silver",4.1,19,6.961409534,68.16
0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,"Adult","Pants",104.08,"Green",3.4,6,5.633768585,100.37
0.0,0.0,34.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,6.0,1.0,"Adult","Dress",86.12,"Pink",3.7,50,29.06621037,80.13
0.0,0.0,32.0,2.0,2.0,0.0,2.0,0.0,0.0,5.0,6.0,0.0,"Young Adult","Pants",25.39,"Purple",3.3,17,25.89950301,24.77
0.0,3.0,48.0,3.0,1.0,0.0,1.0,0.0,0.0,5.0,2.0,0.0,"Senior","Jewelry",80.84,"Orange",4.5,24,22.39935515,74.2
0.0,3.0,18.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,"Adult","Handbag",59.03,"Charcoal",3.3,46,15.22382361,56.05
0.0,0.0,8.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,6.0,0.0,"Adult","Sweater",35.45,"Teal",4.3,42,9.332358002,33.93
0.0,3.0,45.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,"Adult","Backpack",59.34,"Beige",2.5,10,8.910926067,57.94
0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,"Adult","Shorts",57.08,"White",2.6,1,11.25607245,55.0
0.0,3.0,23.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,"Senior","Jewelry",12.19,"White",4.9,28,18.73066662,11.81
0.0,1.0,34.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,"Adult","Sneakers",68.11,"Orange",4.7,48,22.86489807,65.95
0.0,3.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,"Adult","Belt",22.63,"Cyan",3.0,47,21.50493442,20.78
0.0,0.0,30.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,2.0,"Senior","Hoodie",103.77,"Orange",3.5,29,11.99834742,97.17
0.0,0.0,5.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,"Adult","Shirt",128.7,"Olive",4.8,37,28.87163202,122.59
0.0,0.0,34.0,2.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,1.0,"Senior","Pants",32.98,"Charcoal",4.3,38,23.44742292,31.3
0.0,3.0,32.0,2.0,3.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,"Senior","Scarf",67.5,"White",3.2,48,18.85885131,62.82
0.0,2.0,44.0,2.0,2.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,"Senior","Coat",138.07,"Teal",3.1,36,20.29301866,136.33
0.0,2.0,20.0,2.0,3.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,"Adult","Coat",110.63,"Yellow",2.8,9,15.49000156,106.76
